Node,Operator,Number of Params,Params (%),Memory (in Bytes),Memory (%),Weights and Bias Memory (%),Output Memory (%),Inputs Shape,Output Shape,Weights and Bias Shape,Inputs Size,Output Size,Inputs Memory (in Bytes),Weights and Bias Memory (in Bytes),Output Memory (in Bytes)
/down_blocks.2/attentions.0/transformer_blocks.0/attn2/Constant_10,Constant,0.0,0.0,4.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,4.0
/down_blocks.2/attentions.0/transformer_blocks.0/attn2/Div_1,Div,0.0,0.0,4.0,0.0,0.0,0.0,"1, 1",1,,2,1,8.0,0.0,4.0
/down_blocks.2/attentions.0/transformer_blocks.0/attn2/Cast_3,Cast,0.0,0.0,4.0,0.0,0.0,0.0,1,1,,1,1,4.0,0.0,4.0
/down_blocks.2/attentions.0/transformer_blocks.0/attn2/Transpose_2,Transpose,0.0,0.0,394240.0,0.0,0.0,0.0,1x77x20x64,1x20x64x77,,98560,98560,394240.0,0.0,394240.0
/down_blocks.2/attentions.0/transformer_blocks.0/attn2/Sqrt_1,Sqrt,0.0,0.0,4.0,0.0,0.0,0.0,1,1,,1,1,4.0,0.0,4.0
/down_blocks.2/attentions.0/transformer_blocks.0/attn2/Mul,Mul,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x20x256x64, 1",1x20x256x64,,327681,327680,1310724.0,0.0,1310720.0
/down_blocks.2/attentions.0/transformer_blocks.0/attn2/Sqrt_2,Sqrt,0.0,0.0,4.0,0.0,0.0,0.0,1,1,,1,1,4.0,0.0,4.0
/down_blocks.2/attentions.0/transformer_blocks.0/attn2/Mul_1,Mul,0.0,0.0,394240.0,0.0,0.0,0.0,"1x20x64x77, 1",1x20x64x77,,98561,98560,394244.0,0.0,394240.0
/down_blocks.2/attentions.0/transformer_blocks.0/attn2/MatMul,MatMul,0.0,0.0,1576960.0,0.01,0.0,0.01,"1x20x256x64, 1x20x64x77",1x20x256x77,,426240,394240,1704960.0,0.0,1576960.0
/down_blocks.2/attentions.0/transformer_blocks.0/attn2/Softmax,Softmax,0.0,0.0,1576960.0,0.01,0.0,0.01,1x20x256x77,1x20x256x77,,394240,394240,1576960.0,0.0,1576960.0
/down_blocks.2/attentions.0/transformer_blocks.0/attn2/MatMul_1,MatMul,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x20x256x77, 1x20x77x64",1x20x256x64,,492800,327680,1971200.0,0.0,1310720.0
/down_blocks.2/attentions.0/transformer_blocks.0/attn2/Transpose_3,Transpose,0.0,0.0,1310720.0,0.01,0.0,0.01,1x20x256x64,1x256x20x64,,327680,327680,1310720.0,0.0,1310720.0
Constant_2796,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/down_blocks.2/attentions.0/transformer_blocks.0/attn2/Unsqueeze_6,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
/down_blocks.2/attentions.0/transformer_blocks.0/attn2/Constant_12,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
Constant_2799,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/down_blocks.2/attentions.0/transformer_blocks.0/attn2/Unsqueeze_7,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
/down_blocks.2/attentions.0/transformer_blocks.0/attn2/Concat_3,Concat,0.0,0.0,24.0,0.0,0.0,0.0,"1, 1, 1",3,,3,3,24.0,0.0,24.0
/down_blocks.2/attentions.0/transformer_blocks.0/attn2/Reshape_3,Reshape,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x256x20x64, 3",1x256x1280,,327683,327680,1310744.0,0.0,1310720.0
/down_blocks.2/attentions.0/transformer_blocks.0/attn2/Cast_4,Cast,0.0,0.0,1310720.0,0.01,0.0,0.01,1x256x1280,1x256x1280,,327680,327680,1310720.0,0.0,1310720.0
/down_blocks.2/attentions.0/transformer_blocks.0/attn2/to_out.0/MatMul,MatMul,1638400.0,0.19,7864320.0,0.06,0.05,0.01,1x256x1280,1x256x1280,1280x1280,327680,327680,1310720.0,6553600.0,1310720.0
/down_blocks.2/attentions.0/transformer_blocks.0/attn2/to_out.0/Add,Add,1280.0,0.0,1315840.0,0.01,0.0,0.01,1x256x1280,1x256x1280,1280,327680,327680,1310720.0,5120.0,1310720.0
/down_blocks.2/attentions.0/transformer_blocks.0/attn2/Div_2,Div,0.0,0.0,1310720.0,0.01,0.0,0.01,1x256x1280,1x256x1280,,327680,327680,1310720.0,0.0,1310720.0
/down_blocks.2/attentions.0/transformer_blocks.0/Add_1,Add,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x256x1280, 1x256x1280",1x256x1280,,655360,327680,2621440.0,0.0,1310720.0
/down_blocks.2/attentions.0/transformer_blocks.0/norm3/ReduceMean,ReduceMean,0.0,0.0,1024.0,0.0,0.0,0.0,1x256x1280,1x256x1,,327680,256,1310720.0,0.0,1024.0
/down_blocks.2/attentions.0/transformer_blocks.0/norm3/Sub,Sub,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x256x1280, 1x256x1",1x256x1280,,327936,327680,1311744.0,0.0,1310720.0
/down_blocks.2/attentions.0/transformer_blocks.0/norm3/Pow,Pow,0.0,0.0,1310720.0,0.01,0.0,0.01,1x256x1280,1x256x1280,,327680,327680,1310720.0,0.0,1310720.0
/down_blocks.2/attentions.0/transformer_blocks.0/norm3/ReduceMean_1,ReduceMean,0.0,0.0,1024.0,0.0,0.0,0.0,1x256x1280,1x256x1,,327680,256,1310720.0,0.0,1024.0
/down_blocks.2/attentions.0/transformer_blocks.0/norm3/Add,Add,0.0,0.0,1024.0,0.0,0.0,0.0,1x256x1,1x256x1,,256,256,1024.0,0.0,1024.0
/down_blocks.2/attentions.0/transformer_blocks.0/norm3/Sqrt,Sqrt,0.0,0.0,1024.0,0.0,0.0,0.0,1x256x1,1x256x1,,256,256,1024.0,0.0,1024.0
/down_blocks.2/attentions.0/transformer_blocks.0/norm3/Div,Div,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x256x1280, 1x256x1",1x256x1280,,327936,327680,1311744.0,0.0,1310720.0
/down_blocks.2/attentions.0/transformer_blocks.0/norm3/Mul,Mul,1280.0,0.0,1315840.0,0.01,0.0,0.01,1x256x1280,1x256x1280,1280,327680,327680,1310720.0,5120.0,1310720.0
/down_blocks.2/attentions.0/transformer_blocks.0/norm3/Add_1,Add,1280.0,0.0,1315840.0,0.01,0.0,0.01,1x256x1280,1x256x1280,1280,327680,327680,1310720.0,5120.0,1310720.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.0/proj/MatMul,MatMul,13107200.0,1.51,62914560.0,0.45,0.38,0.08,1x256x1280,1x256x10240,1280x10240,327680,2621440,1310720.0,52428800.0,10485760.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.0/proj/Add,Add,10240.0,0.0,10526720.0,0.08,0.0,0.08,1x256x10240,1x256x10240,10240,2621440,2621440,10485760.0,40960.0,10485760.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.0/Shape,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x256x10240,3,,2621440,3,10485760.0,0.0,24.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.0/Constant,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.0/Gather,Gather,0.0,0.0,8.0,0.0,0.0,0.0,"3, 1",1,,4,1,32.0,0.0,8.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.0/Constant_1,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.0/Constant_2,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.0/Add,Add,0.0,0.0,8.0,0.0,0.0,0.0,"1, 1",1,,2,1,16.0,0.0,8.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.0/Constant_3,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.0/Div,Div,0.0,0.0,8.0,0.0,0.0,0.0,"1, 1",1,,2,1,16.0,0.0,8.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.0/Constant_4,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.0/Mul,Mul,0.0,0.0,8.0,0.0,0.0,0.0,"1, 1",1,,2,1,16.0,0.0,8.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.0/Slice,Slice,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x256x10240, 1, 1, 1",1x256x5120,,2621443,1310720,10485784.0,0.0,5242880.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.0/Constant_5,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.0/Mul_1,Mul,0.0,0.0,8.0,0.0,0.0,0.0,"1, 1",1,,2,1,16.0,0.0,8.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.0/Slice_1,Slice,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x256x10240, 1, 1, 1",1x256x5120,,2621443,1310720,10485784.0,0.0,5242880.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.0/Div_1,Div,0.0,0.0,5242880.0,0.04,0.0,0.04,1x256x5120,1x256x5120,,1310720,1310720,5242880.0,0.0,5242880.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.0/Erf,Erf,0.0,0.0,5242880.0,0.04,0.0,0.04,1x256x5120,1x256x5120,,1310720,1310720,5242880.0,0.0,5242880.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.0/Add_1,Add,0.0,0.0,5242880.0,0.04,0.0,0.04,1x256x5120,1x256x5120,,1310720,1310720,5242880.0,0.0,5242880.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.0/Mul_2,Mul,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x256x5120, 1x256x5120",1x256x5120,,2621440,1310720,10485760.0,0.0,5242880.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.0/Mul_3,Mul,0.0,0.0,5242880.0,0.04,0.0,0.04,1x256x5120,1x256x5120,,1310720,1310720,5242880.0,0.0,5242880.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.0/Mul_4,Mul,0.0,0.0,5242880.0,0.04,0.0,0.04,"1x256x5120, 1x256x5120",1x256x5120,,2621440,1310720,10485760.0,0.0,5242880.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.2/MatMul,MatMul,6553600.0,0.76,27525120.0,0.2,0.19,0.01,1x256x5120,1x256x1280,5120x1280,1310720,327680,5242880.0,26214400.0,1310720.0
/down_blocks.2/attentions.0/transformer_blocks.0/ff/net.2/Add,Add,1280.0,0.0,1315840.0,0.01,0.0,0.01,1x256x1280,1x256x1280,1280,327680,327680,1310720.0,5120.0,1310720.0
/down_blocks.2/attentions.0/transformer_blocks.0/Add_2,Add,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x256x1280, 1x256x1280",1x256x1280,,655360,327680,2621440.0,0.0,1310720.0
/down_blocks.2/attentions.0/proj_out/MatMul,MatMul,1638400.0,0.19,7864320.0,0.06,0.05,0.01,1x256x1280,1x256x1280,1280x1280,327680,327680,1310720.0,6553600.0,1310720.0
/down_blocks.2/attentions.0/proj_out/Add,Add,1280.0,0.0,1315840.0,0.01,0.0,0.01,1x256x1280,1x256x1280,1280,327680,327680,1310720.0,5120.0,1310720.0
Constant_2850,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/down_blocks.2/attentions.0/Unsqueeze_3,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
Constant_2852,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/down_blocks.2/attentions.0/Unsqueeze_4,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
Constant_2854,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/down_blocks.2/attentions.0/Unsqueeze_5,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
Constant_2856,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/down_blocks.2/attentions.0/Unsqueeze_6,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
/down_blocks.2/attentions.0/Concat_1,Concat,0.0,0.0,32.0,0.0,0.0,0.0,"1, 1, 1, 1",4,,4,4,32.0,0.0,32.0
/down_blocks.2/attentions.0/Reshape_1,Reshape,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x256x1280, 4",1x16x16x1280,,327684,327680,1310752.0,0.0,1310720.0
/down_blocks.2/attentions.0/Transpose_1,Transpose,0.0,0.0,1310720.0,0.01,0.0,0.01,1x16x16x1280,1x1280x16x16,,327680,327680,1310720.0,0.0,1310720.0
/down_blocks.2/attentions.0/Add,Add,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x1280x16x16, 1x1280x16x16",1x1280x16x16,,655360,327680,2621440.0,0.0,1310720.0
/down_blocks.2/resnets.1/norm1/Constant,Constant,0.0,0.0,24.0,0.0,0.0,0.0,,3,,0,3,0.0,0.0,24.0
/down_blocks.2/resnets.1/norm1/Reshape,Reshape,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x1280x16x16, 3",1x32x10240,,327683,327680,1310744.0,0.0,1310720.0
/down_blocks.2/resnets.1/norm1/Constant_1,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/down_blocks.2/resnets.1/norm1/Constant_2,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/down_blocks.2/resnets.1/norm1/InstanceNormalization,InstanceNormalization,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x32x10240, 32, 32",1x32x10240,,327744,327680,1310976.0,0.0,1310720.0
/down_blocks.2/resnets.1/norm1/Shape,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x1280x16x16,4,,327680,4,1310720.0,0.0,32.0
/down_blocks.2/resnets.1/norm1/Reshape_1,Reshape,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x32x10240, 4",1x1280x16x16,,327684,327680,1310752.0,0.0,1310720.0
/down_blocks.2/resnets.1/norm1/Mul,Mul,1280.0,0.0,1315840.0,0.01,0.0,0.01,1x1280x16x16,1x1280x16x16,1280x1x1,327680,327680,1310720.0,5120.0,1310720.0
/down_blocks.2/resnets.1/norm1/Add,Add,1280.0,0.0,1315840.0,0.01,0.0,0.01,1x1280x16x16,1x1280x16x16,1280x1x1,327680,327680,1310720.0,5120.0,1310720.0
/down_blocks.2/resnets.1/act/Sigmoid,Sigmoid,0.0,0.0,1310720.0,0.01,0.0,0.01,1x1280x16x16,1x1280x16x16,,327680,327680,1310720.0,0.0,1310720.0
/down_blocks.2/resnets.1/act/Mul,Mul,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x1280x16x16, 1x1280x16x16",1x1280x16x16,,655360,327680,2621440.0,0.0,1310720.0
/down_blocks.2/resnets.1/conv1/Conv,Conv,14746880.0,1.7,60298240.0,0.43,0.43,0.01,1x1280x16x16,1x1280x16x16,"1280x1280x3x3, 1280",327680,327680,1310720.0,58987520.0,1310720.0
/down_blocks.2/resnets.1/time_emb_proj/Gemm,Gemm,1639680.0,0.19,6563840.0,0.05,0.05,0.0,1x1280,1x1280,"1280x1280, 1280",1280,1280,5120.0,6558720.0,5120.0
/down_blocks.2/resnets.1/Constant,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/down_blocks.2/resnets.1/Unsqueeze,Unsqueeze,0.0,0.0,5120.0,0.0,0.0,0.0,"1x1280, 1",1x1280x1,,1281,1280,5128.0,0.0,5120.0
/down_blocks.2/resnets.1/Constant_1,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/down_blocks.2/resnets.1/Unsqueeze_1,Unsqueeze,0.0,0.0,5120.0,0.0,0.0,0.0,"1x1280x1, 1",1x1280x1x1,,1281,1280,5128.0,0.0,5120.0
/down_blocks.2/resnets.1/Add,Add,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x1280x16x16, 1x1280x1x1",1x1280x16x16,,328960,327680,1315840.0,0.0,1310720.0
/down_blocks.2/resnets.1/norm2/Constant,Constant,0.0,0.0,24.0,0.0,0.0,0.0,,3,,0,3,0.0,0.0,24.0
/down_blocks.2/resnets.1/norm2/Reshape,Reshape,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x1280x16x16, 3",1x32x10240,,327683,327680,1310744.0,0.0,1310720.0
/down_blocks.2/resnets.1/norm2/Constant_1,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/down_blocks.2/resnets.1/norm2/Constant_2,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/down_blocks.2/resnets.1/norm2/InstanceNormalization,InstanceNormalization,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x32x10240, 32, 32",1x32x10240,,327744,327680,1310976.0,0.0,1310720.0
/down_blocks.2/resnets.1/norm2/Shape,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x1280x16x16,4,,327680,4,1310720.0,0.0,32.0
/down_blocks.2/resnets.1/norm2/Reshape_1,Reshape,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x32x10240, 4",1x1280x16x16,,327684,327680,1310752.0,0.0,1310720.0
/down_blocks.2/resnets.1/norm2/Mul,Mul,1280.0,0.0,1315840.0,0.01,0.0,0.01,1x1280x16x16,1x1280x16x16,1280x1x1,327680,327680,1310720.0,5120.0,1310720.0
/down_blocks.2/resnets.1/norm2/Add,Add,1280.0,0.0,1315840.0,0.01,0.0,0.01,1x1280x16x16,1x1280x16x16,1280x1x1,327680,327680,1310720.0,5120.0,1310720.0
/down_blocks.2/resnets.1/act_1/Sigmoid,Sigmoid,0.0,0.0,1310720.0,0.01,0.0,0.01,1x1280x16x16,1x1280x16x16,,327680,327680,1310720.0,0.0,1310720.0
/down_blocks.2/resnets.1/act_1/Mul,Mul,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x1280x16x16, 1x1280x16x16",1x1280x16x16,,655360,327680,2621440.0,0.0,1310720.0
/down_blocks.2/resnets.1/conv2/Conv,Conv,14746880.0,1.7,60298240.0,0.43,0.43,0.01,1x1280x16x16,1x1280x16x16,"1280x1280x3x3, 1280",327680,327680,1310720.0,58987520.0,1310720.0
/down_blocks.2/resnets.1/Add_1,Add,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x1280x16x16, 1x1280x16x16",1x1280x16x16,,655360,327680,2621440.0,0.0,1310720.0
/down_blocks.2/resnets.1/Div,Div,0.0,0.0,1310720.0,0.01,0.0,0.01,1x1280x16x16,1x1280x16x16,,327680,327680,1310720.0,0.0,1310720.0
/down_blocks.2/attentions.1/Shape,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x1280x16x16,4,,327680,4,1310720.0,0.0,32.0
/down_blocks.2/attentions.1/Shape_1,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x1280x16x16,4,,327680,4,1310720.0,0.0,32.0
/down_blocks.2/attentions.1/Shape_2,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x1280x16x16,4,,327680,4,1310720.0,0.0,32.0
/down_blocks.2/attentions.1/norm/Constant,Constant,0.0,0.0,24.0,0.0,0.0,0.0,,3,,0,3,0.0,0.0,24.0
/down_blocks.2/attentions.1/norm/Reshape,Reshape,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x1280x16x16, 3",1x32x10240,,327683,327680,1310744.0,0.0,1310720.0
/down_blocks.2/attentions.1/norm/Constant_1,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/down_blocks.2/attentions.1/norm/Constant_2,Constant,0.0,0.0,128.0,0.0,0.0,0.0,,32,,0,32,0.0,0.0,128.0
/down_blocks.2/attentions.1/norm/InstanceNormalization,InstanceNormalization,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x32x10240, 32, 32",1x32x10240,,327744,327680,1310976.0,0.0,1310720.0
/down_blocks.2/attentions.1/norm/Shape,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x1280x16x16,4,,327680,4,1310720.0,0.0,32.0
/down_blocks.2/attentions.1/norm/Reshape_1,Reshape,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x32x10240, 4",1x1280x16x16,,327684,327680,1310752.0,0.0,1310720.0
/down_blocks.2/attentions.1/norm/Mul,Mul,1280.0,0.0,1315840.0,0.01,0.0,0.01,1x1280x16x16,1x1280x16x16,1280x1x1,327680,327680,1310720.0,5120.0,1310720.0
/down_blocks.2/attentions.1/norm/Add,Add,1280.0,0.0,1315840.0,0.01,0.0,0.01,1x1280x16x16,1x1280x16x16,1280x1x1,327680,327680,1310720.0,5120.0,1310720.0
/down_blocks.2/attentions.1/Shape_3,Shape,0.0,0.0,32.0,0.0,0.0,0.0,1x1280x16x16,4,,327680,4,1310720.0,0.0,32.0
/down_blocks.2/attentions.1/Transpose,Transpose,0.0,0.0,1310720.0,0.01,0.0,0.01,1x1280x16x16,1x16x16x1280,,327680,327680,1310720.0,0.0,1310720.0
Constant_2918,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/down_blocks.2/attentions.1/Unsqueeze,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
Constant_2920,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/down_blocks.2/attentions.1/Unsqueeze_1,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
Constant_2922,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/down_blocks.2/attentions.1/Unsqueeze_2,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
/down_blocks.2/attentions.1/Concat,Concat,0.0,0.0,24.0,0.0,0.0,0.0,"1, 1, 1",3,,3,3,24.0,0.0,24.0
/down_blocks.2/attentions.1/Reshape,Reshape,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x16x16x1280, 3",1x256x1280,,327683,327680,1310744.0,0.0,1310720.0
/down_blocks.2/attentions.1/proj_in/MatMul,MatMul,1638400.0,0.19,7864320.0,0.06,0.05,0.01,1x256x1280,1x256x1280,1280x1280,327680,327680,1310720.0,6553600.0,1310720.0
/down_blocks.2/attentions.1/proj_in/Add,Add,1280.0,0.0,1315840.0,0.01,0.0,0.01,1x256x1280,1x256x1280,1280,327680,327680,1310720.0,5120.0,1310720.0
/down_blocks.2/attentions.1/transformer_blocks.0/norm1/ReduceMean,ReduceMean,0.0,0.0,1024.0,0.0,0.0,0.0,1x256x1280,1x256x1,,327680,256,1310720.0,0.0,1024.0
/down_blocks.2/attentions.1/transformer_blocks.0/norm1/Sub,Sub,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x256x1280, 1x256x1",1x256x1280,,327936,327680,1311744.0,0.0,1310720.0
/down_blocks.2/attentions.1/transformer_blocks.0/norm1/Pow,Pow,0.0,0.0,1310720.0,0.01,0.0,0.01,1x256x1280,1x256x1280,,327680,327680,1310720.0,0.0,1310720.0
/down_blocks.2/attentions.1/transformer_blocks.0/norm1/ReduceMean_1,ReduceMean,0.0,0.0,1024.0,0.0,0.0,0.0,1x256x1280,1x256x1,,327680,256,1310720.0,0.0,1024.0
/down_blocks.2/attentions.1/transformer_blocks.0/norm1/Add,Add,0.0,0.0,1024.0,0.0,0.0,0.0,1x256x1,1x256x1,,256,256,1024.0,0.0,1024.0
/down_blocks.2/attentions.1/transformer_blocks.0/norm1/Sqrt,Sqrt,0.0,0.0,1024.0,0.0,0.0,0.0,1x256x1,1x256x1,,256,256,1024.0,0.0,1024.0
/down_blocks.2/attentions.1/transformer_blocks.0/norm1/Div,Div,0.0,0.0,1310720.0,0.01,0.0,0.01,"1x256x1280, 1x256x1",1x256x1280,,327936,327680,1311744.0,0.0,1310720.0
/down_blocks.2/attentions.1/transformer_blocks.0/norm1/Mul,Mul,1280.0,0.0,1315840.0,0.01,0.0,0.01,1x256x1280,1x256x1280,1280,327680,327680,1310720.0,5120.0,1310720.0
/down_blocks.2/attentions.1/transformer_blocks.0/norm1/Add_1,Add,1280.0,0.0,1315840.0,0.01,0.0,0.01,1x256x1280,1x256x1280,1280,327680,327680,1310720.0,5120.0,1310720.0
/down_blocks.2/attentions.1/transformer_blocks.0/attn1/Shape,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x256x1280,3,,327680,3,1310720.0,0.0,24.0
/down_blocks.2/attentions.1/transformer_blocks.0/attn1/to_q/MatMul,MatMul,1638400.0,0.19,7864320.0,0.06,0.05,0.01,1x256x1280,1x256x1280,1280x1280,327680,327680,1310720.0,6553600.0,1310720.0
/down_blocks.2/attentions.1/transformer_blocks.0/attn1/to_k/MatMul,MatMul,1638400.0,0.19,7864320.0,0.06,0.05,0.01,1x256x1280,1x256x1280,1280x1280,327680,327680,1310720.0,6553600.0,1310720.0
/down_blocks.2/attentions.1/transformer_blocks.0/attn1/to_v/MatMul,MatMul,1638400.0,0.19,7864320.0,0.06,0.05,0.01,1x256x1280,1x256x1280,1280x1280,327680,327680,1310720.0,6553600.0,1310720.0
/down_blocks.2/attentions.1/transformer_blocks.0/attn1/Shape_1,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x256x1280,3,,327680,3,1310720.0,0.0,24.0
Constant_2952,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/down_blocks.2/attentions.1/transformer_blocks.0/attn1/Unsqueeze,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
/down_blocks.2/attentions.1/transformer_blocks.0/attn1/Constant_3,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/down_blocks.2/attentions.1/transformer_blocks.0/attn1/Constant_4,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
Constant_2956,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/down_blocks.2/attentions.1/transformer_blocks.0/attn1/Unsqueeze_1,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
/down_blocks.2/attentions.1/transformer_blocks.0/attn1/Concat,Concat,0.0,0.0,32.0,0.0,0.0,0.0,"1, 1, 1, 1",4,,4,4,32.0,0.0,32.0
Constant_2959,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0
/down_blocks.2/attentions.1/transformer_blocks.0/attn1/Unsqueeze_2,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0
